strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put
27330.0,20.0,6.0,11.0,7.0,14.0,4.0,26039755.223361313,7328417.247859507,1439.5769049559674,1.488291596075915,0.3164328060561947,1.1718587900197202
27320.0,1.0,6.0,3.0,34.0,-5.0,-31.0,-8746554.127841093,-54256890.09160084,-31.18609072109153,-4.790302979814404,-0.42339556379853965,-4.366907416015865
27310.0,8.0,8.0,2.0,69.0,0.0,-67.0,-18915.20891554882,-108113026.81400064,525.1531077153682,-8.924796018334856,-0.25664991000126136,-8.668146108333595
27300.0,47.0,44.0,17.0,705.0,3.0,-688.0,4496411.929366197,-1020241028.260083,3311.6774152765565,133.5050604178488,-1.2630392537447677,134.76809967159357
27290.0,0.0,11.0,0.0,3.0,-11.0,-3.0,-14918709.222344646,-4068738.8788212673,-146.9868744041023,-0.34688395620125073,0.0,-0.34688395620125073
27280.0,0.0,11.0,13.0,18.0,-11.0,-5.0,-13465039.87889626,-6043250.824994339,-124.64482134598458,-2.103645390360154,-1.1486356229123802,-0.9550097674477735
27270.0,3.0,10.0,9.0,87.0,-7.0,-78.0,-7782588.428286455,-87063511.35412541,163.9822110861091,4.120741790094373,0.7970840892256102,3.323657700868763
27260.0,4.0,6.0,26.0,3.0,-2.0,23.0,-1944585.4235867076,23623015.18339976,307.5422873481511,2.095073540320016,2.0900720929409276,0.005001447379088475
27250.0,14.0,27.0,53.0,221.0,-13.0,-168.0,-11530268.24101091,-151185764.16659015,1069.5016639169835,15.962974679173593,3.919108936415893,12.043865742757701
27240.0,8.0,15.0,7.0,13.0,-7.0,-6.0,-5764683.664266729,-4944982.898510937,652.8029535815623,-1.4124356486045953,-0.3721159303352422,-1.040319718269353
27230.0,0.0,64.0,0.0,13.0,-64.0,-13.0,-46505221.409995474,-9446373.09890533,-389.87836272830236,-0.13678307346089524,0.0,-0.13678307346089524
27220.0,0.0,10.0,7.0,11.0,-10.0,-4.0,-6460200.067557167,-2375618.4374042214,-52.90387214271208,-0.8172109375893104,-0.2832639983218125,-0.5339469392674979
27210.0,1.0,20.0,3.0,5.0,-19.0,-2.0,-10904717.082910491,-1307590.3099662233,4.970539374241634,-0.45157917356484795,-0.10462797755294827,-0.34695119601189967
27200.0,103.0,71.0,52.0,155.0,32.0,-103.0,20801570.962816615,-49730474.118872516,9540.067102927986,1.929732177812494,-1.6216433232055332,3.5513755010180272
27190.0,0.0,35.0,8.0,8.0,-35.0,0.0,-15576082.66314011,-457213.5366509837,-119.58520042151962,-0.4788560449811965,-0.21128756536124674,-0.2675684796199498
27180.0,0.0,17.0,8.0,64.0,-17.0,-56.0,-6445952.833853572,-21568716.918316282,-47.570622202323484,-2.022151846055559,-0.17638519739621583,-1.8457666486593434
27170.0,3.0,6.0,8.0,14.0,-3.0,-6.0,-1206315.268050008,-2523349.59229894,278.6112201893182,0.03454849442930924,-0.15478821843486323,0.1893367128641725
27160.0,0.0,11.0,5.0,36.0,-11.0,-31.0,-3339753.5209414707,-9683791.673234744,-24.462603585859576,0.9217555024428165,-0.08437080133080721,1.0061263037736237
27150.0,22.0,21.0,53.0,53.0,1.0,0.0,1537581.4826644198,3113198.825158954,2112.2984266147396,-1.961066400006372,-1.0152495307174014,-0.9458168692889704
27140.0,0.0,14.0,7.0,7.0,-14.0,0.0,-3005274.3654018184,-198753.4682398207,-20.56338631116137,0.04943512062655123,-0.06548087365054489,0.11491599427709612
27130.0,10.0,10.0,3.0,18.0,0.0,-15.0,420658.1298616807,-2870099.806766999,967.5800536071772,0.3619209059604382,0.059528797611857885,0.3023921083485803
27120.0,2.0,11.0,5.0,19.0,-9.0,-14.0,-1672700.5720223149,-2708155.978194979,185.5281245768908,-0.3083020041335994,-0.03616509777063917,-0.2721369063629602
27110.0,2.0,6.0,6.0,14.0,-4.0,-8.0,-447555.70494611195,-791967.3900436045,191.7629536622131,0.14005085717930973,-0.046291866382213664,0.1863427235615234
27100.0,78.0,83.0,3.0,164.0,-5.0,-161.0,-2400437.4230989343,-18863884.346854795,7694.517850197172,1.508802989561797,-0.019112900603587488,1.5279158901653844
27090.0,0.0,26.0,0.0,2.0,-26.0,-2.0,-2932780.7601144896,-225598.5200088069,-19.389897959820136,-0.019451305168578376,0.0,-0.019451305168578376
27080.0,0.0,15.0,0.0,176.0,-15.0,-176.0,-1481456.7710884484,-17382426.11410446,-9.726809291067894,1.2479185208581474,0.0,1.2479185208581474
27070.0,14.0,9.0,12.0,6.0,5.0,6.0,838051.573378009,865621.3328738539,1383.3285533238586,0.07855089505109428,0.13577247764043784,-0.05722158258934357
27060.0,10.0,19.0,4.0,16.0,-9.0,-12.0,-824104.5337985434,-850112.2447475294,990.97687067163,0.079571190916426,-0.012056845291279619,0.09162803620770563
27050.0,109.0,48.0,21.0,77.0,61.0,-56.0,8680841.8924688,-2651634.8673066227,10791.144586708084,0.027190333794805233,-0.03586744680950174,0.063057780604307
27040.0,19.0,4.0,4.0,20.0,15.0,-16.0,275227.823740014,-984731.4643328402,1896.0678588119554,-0.10240963065128049,-0.006439490492600652,-0.09597014015867984
27030.0,18.0,21.0,14.0,7.0,-3.0,7.0,-585156.9284537304,-1303.2871426615434,1791.262702228447,-0.05322763182812869,-0.021278311744140462,-0.03194932008398823
27020.0,0.0,40.0,7.0,21.0,-40.0,-14.0,-1544335.702637301,-707832.0457984146,-9.439922650757993,-0.07970555093300803,-0.007014676601615051,-0.07269087433139299
27010.0,0.0,14.0,0.0,9.0,-14.0,-9.0,-477345.6115304433,-306865.0359838564,-2.9148436013947787,0.013365488069547179,0.0,0.013365488069547179
27000.0,59.0,161.0,2.0,209.0,-102.0,-207.0,-1970433.695168942,-6587067.479240325,5845.256497440795,0.06178730023190543,0.0224705825925408,0.03931671763936462
26990.0,0.0,6.0,0.0,7.0,-6.0,-7.0,-157972.95258426762,-184301.77801497886,-0.960426372682921,-0.019593536835795854,0.0,-0.019593536835795854
26980.0,0.0,10.0,6.0,11.0,-10.0,-5.0,-227126.11140393652,-213708.60907537726,-1.3721015858356722,-0.18965440899161948,-0.15993862217597446,-0.029715786815645025
26970.0,4.0,0.0,1.0,1.0,4.0,0.0,22733.267522763806,-14080.80292936035,399.89280323163615,-0.02646024974776298,-0.024269047006715543,-0.0021912027410474384
26960.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,842549.580985477,0.0,-0.06528930436139009,-0.06528930436139009,0.0
26950.0,1.0,16.0,18.0,22.0,-15.0,-4.0,21368.14580769546,4443536.595050793,93.59293311102778,-0.4510108106747336,-0.4130526532139234,-0.03795815746081017
26940.0,0.0,8.0,5.0,3.0,-8.0,2.0,-104860.32049583648,1250835.0560985687,-0.6247892005685429,-0.11637399151745265,-0.1116496702738825,-0.004724321243570135
26930.0,1.0,0.0,1.0,3.0,1.0,-2.0,243207.61736916527,208943.47992904412,95.4787022310904,-0.024232019850947868,-0.02003319966660034,-0.004198820184347531
26920.0,0.0,14.0,5.0,5.0,-14.0,0.0,-110589.3528556763,1102019.4457615158,-0.6265910244654727,-0.09169887765824747,-0.09752873962208117,0.005829861963833706
26910.0,4.0,0.0,2.0,1.0,4.0,1.0,257772.417241709,119530.23030908304,397.4745536646344,-0.030854458660728154,-0.029725990140634515,-0.0011284685200936401
26900.0,103.0,100.0,15.0,80.0,3.0,-65.0,5785560.854329155,473833.27087119076,10233.964552524922,-0.15014276188189613,-0.21710663606426253,0.0669638741823664
26890.0,0.0,1.0,0.0,5.0,-1.0,-5.0,-7477.469875408574,-37387.34937704287,-0.044957407506474034,-0.004496592526353157,0.0,-0.004496592526353157
26880.0,0.0,2.0,0.0,4.0,-2.0,-4.0,-13493.448261994601,-26986.896523989202,-0.08139349893645509,-0.003254110413464256,0.0,-0.003254110413464256
26870.0,0.0,2.0,2.0,2.0,-2.0,0.0,-11517.891463091533,371877.89011365577,-0.06900475869988654,-0.047844446198417795,-0.04637867401123763,-0.0014657721871801678
