SPY: Timestamp,SPY: Open,SPY: High,SPY: Low,SPY: Close,SPY: Volume
21-08-2025 14:21:00,636.07,636.14,635.73,635.76,73.59K
21-08-2025 14:18:00,636.11,636.19,636.01,636.04,59.16K
21-08-2025 14:15:00,635.89,636.14,635.72,636.11,63.15K
21-08-2025 14:12:00,635.58,636.01,635.54,635.93,57.65K
21-08-2025 14:09:00,635.75,635.75,635.43,635.57,78.70K
21-08-2025 14:06:00,636.01,636.02,635.52,635.75,91.11K
21-08-2025 14:03:00,635.97,635.99,635.76,635.99,64.79K
21-08-2025 14:00:00,635.88,636.09,635.74,635.97,180.73K
21-08-2025 13:57:00,635.90,635.97,635.73,635.92,72.72K
21-08-2025 13:54:00,635.88,636.00,635.67,635.90,62.87K
21-08-2025 13:51:00,635.92,635.92,635.43,635.88,119.78K
21-08-2025 13:48:00,636.06,636.20,635.86,635.92,114.25K
21-08-2025 13:45:00,635.73,636.08,635.69,636.05,97.09K
21-08-2025 13:42:00,635.80,635.80,635.50,635.75,104.87K
21-08-2025 13:39:00,635.51,635.87,635.46,635.78,126.41K
21-08-2025 13:36:00,635.12,635.60,635.10,635.52,81.74K
21-08-2025 13:33:00,634.65,635.15,634.65,635.12,64.83K
21-08-2025 13:30:00,634.40,634.95,634.34,634.66,137.76K
21-08-2025 13:27:00,634.00,634.53,634.00,634.43,136.07K
21-08-2025 13:24:00,634.15,634.33,633.81,634.00,108.98K
21-08-2025 13:21:00,634.51,634.51,634.03,634.15,68.15K
21-08-2025 13:18:00,634.52,634.61,634.32,634.50,102.00K
21-08-2025 13:15:00,634.65,634.81,634.20,634.54,167.00K
21-08-2025 13:12:00,634.73,634.89,634.63,634.71,79.48K
21-08-2025 13:09:00,635.07,635.30,634.63,634.73,47.96K
21-08-2025 13:06:00,635.44,635.47,635.05,635.06,92.33K
21-08-2025 13:03:00,634.99,635.45,634.89,635.44,57.49K
21-08-2025 13:00:00,634.88,635.11,634.67,634.99,121.58K
21-08-2025 12:57:00,635.50,635.50,634.67,634.87,105.07K
21-08-2025 12:54:00,635.90,635.98,635.48,635.49,64.55K
21-08-2025 12:51:00,635.48,636.00,635.39,635.88,88.37K
21-08-2025 12:48:00,635.29,635.54,635.00,635.46,67.97K
21-08-2025 12:45:00,635.46,635.58,635.25,635.27,58.03K
21-08-2025 12:42:00,635.63,635.66,635.25,635.47,74.12K
21-08-2025 12:39:00,635.35,635.73,635.26,635.70,59.00K
21-08-2025 12:36:00,635.03,635.43,635.03,635.36,82.00K
21-08-2025 12:33:00,635.38,635.41,634.99,635.02,59.75K
21-08-2025 12:30:00,635.25,635.67,635.22,635.40,65.64K
21-08-2025 12:27:00,635.15,635.27,634.98,635.24,80.02K
21-08-2025 12:24:00,635.75,635.77,635.10,635.10,59.71K
21-08-2025 12:21:00,635.61,635.77,635.48,635.75,45.71K
21-08-2025 12:18:00,635.82,635.85,635.44,635.63,71.37K
21-08-2025 12:15:00,635.44,635.89,635.43,635.80,142.09K
21-08-2025 12:12:00,635.01,635.68,634.96,635.43,132.15K
21-08-2025 12:09:00,635.37,635.43,634.98,635.00,82.75K
21-08-2025 12:06:00,635.13,635.47,635.06,635.37,119.86K
21-08-2025 12:03:00,635.49,635.72,635.08,635.17,100.31K
21-08-2025 12:00:00,635.58,635.62,635.10,635.52,182.41K
21-08-2025 11:57:00,635.69,635.78,635.47,635.58,110.47K
21-08-2025 11:54:00,635.89,636.03,635.43,635.72,184.66K
21-08-2025 11:51:00,636.57,636.63,635.90,635.92,141.42K
21-08-2025 11:48:00,636.84,636.99,636.55,636.57,57.62K
21-08-2025 11:45:00,637.36,637.38,636.80,636.80,62.67K
21-08-2025 11:42:00,637.45,637.59,637.27,637.32,54.74K
21-08-2025 11:39:00,637.19,637.53,636.99,637.44,65.89K
21-08-2025 11:36:00,637.38,637.44,637.13,637.18,44.57K
21-08-2025 11:33:00,636.86,637.40,636.80,637.37,77.40K
21-08-2025 11:30:00,636.68,637.00,636.62,636.87,82.69K
21-08-2025 11:27:00,636.81,637.00,636.39,636.73,126.91K
21-08-2025 11:24:00,637.18,637.26,636.73,636.80,108.93K
21-08-2025 11:21:00,636.24,637.21,636.02,637.18,142.10K
21-08-2025 11:18:00,636.18,636.37,635.92,636.24,73.37K
21-08-2025 11:15:00,635.50,636.21,635.30,636.20,150.06K
21-08-2025 11:12:00,636.22,636.33,635.46,635.52,172.29K
21-08-2025 11:09:00,636.80,636.85,636.21,636.25,96.98K
21-08-2025 11:06:00,636.64,636.91,636.60,636.84,53.05K
21-08-2025 11:03:00,637.20,637.29,636.61,636.62,111.60K
21-08-2025 11:00:00,637.16,637.44,637.16,637.23,63.53K
21-08-2025 10:57:00,637.11,637.23,636.92,637.16,78.31K
21-08-2025 10:54:00,636.60,637.16,636.60,637.11,82.95K
21-08-2025 10:51:00,636.63,636.76,636.46,636.60,35.21K
21-08-2025 10:48:00,636.75,636.77,636.35,636.66,50.75K
21-08-2025 10:45:00,636.77,637.04,636.36,636.73,116.47K
21-08-2025 10:42:00,636.18,636.82,636.16,636.81,103.41K
21-08-2025 10:39:00,636.53,636.55,636.10,636.20,121.35K
21-08-2025 10:36:00,637.21,637.22,636.54,636.54,76.61K
21-08-2025 10:33:00,637.18,637.35,636.99,637.17,55.83K
21-08-2025 10:30:00,637.89,637.90,637.11,637.18,108.23K
21-08-2025 10:27:00,637.42,637.97,637.41,637.88,105.83K
21-08-2025 10:24:00,637.73,637.83,637.22,637.43,104.03K
21-08-2025 10:21:00,637.49,637.72,637.39,637.70,79.49K
21-08-2025 10:18:00,637.72,637.76,637.34,637.43,103.06K
21-08-2025 10:15:00,637.13,637.75,636.99,637.74,104.28K
21-08-2025 10:12:00,636.98,637.40,636.90,637.13,110.12K
21-08-2025 10:09:00,636.93,637.13,636.73,636.99,100.33K
21-08-2025 10:06:00,636.67,637.23,636.65,636.98,141.16K
21-08-2025 10:03:00,636.70,636.98,636.49,636.77,149.94K
21-08-2025 10:00:00,635.12,636.72,634.60,636.72,240.30K
21-08-2025 09:57:00,635.23,635.51,635.04,635.13,131.20K
21-08-2025 09:54:00,635.68,636.00,635.17,635.19,132.05K
21-08-2025 09:51:00,635.73,636.08,635.34,635.65,209.67K
21-08-2025 09:48:00,635.53,636.17,635.49,635.73,224.03K
21-08-2025 09:45:00,636.01,636.20,634.31,635.54,461.78K
21-08-2025 09:42:00,635.96,636.23,635.73,635.95,97.42K
21-08-2025 09:39:00,636.23,636.38,635.67,635.93,121.60K
21-08-2025 09:36:00,635.97,636.38,635.79,636.23,162.23K
21-08-2025 09:33:00,636.05,636.51,635.56,635.97,217.93K
21-08-2025 09:30:00,636.30,636.43,635.26,636.03,458.19K
20-08-2025 15:57:00,638.18,638.35,637.80,638.07,747.37K
20-08-2025 15:54:00,638.67,639.02,638.16,638.17,471.48K
20-08-2025 15:51:00,638.59,638.69,638.36,638.67,513.86K
20-08-2025 15:48:00,638.70,639.06,638.50,638.58,331.01K
20-08-2025 15:45:00,638.77,638.97,638.62,638.68,148.89K
20-08-2025 15:42:00,638.50,638.78,638.50,638.77,253.03K
20-08-2025 15:39:00,638.71,638.73,638.43,638.50,150.00K
20-08-2025 15:36:00,638.72,638.90,638.54,638.70,171.88K
20-08-2025 15:33:00,638.57,638.82,638.53,638.72,118.11K
20-08-2025 15:30:00,638.32,638.62,638.17,638.56,121.69K
20-08-2025 15:27:00,638.23,638.42,638.13,638.32,141.96K
20-08-2025 15:24:00,638.67,638.87,638.21,638.24,214.04K
20-08-2025 15:21:00,638.32,638.87,638.27,638.73,210.93K
20-08-2025 15:18:00,638.17,638.42,638.16,638.32,135.10K
20-08-2025 15:15:00,638.17,638.28,637.99,638.16,159.58K
20-08-2025 15:12:00,637.99,638.30,637.97,638.18,175.72K
20-08-2025 15:09:00,637.47,637.99,637.38,637.98,139.85K
20-08-2025 15:06:00,637.19,637.53,637.14,637.43,102.11K
20-08-2025 15:03:00,636.94,637.22,636.93,637.22,78.33K
20-08-2025 15:00:00,636.70,637.04,636.69,636.92,129.99K
20-08-2025 14:57:00,636.90,636.99,636.60,636.70,81.40K
20-08-2025 14:54:00,637.13,637.24,636.89,636.92,131.20K
20-08-2025 14:51:00,637.11,637.38,637.10,637.13,96.03K
20-08-2025 14:48:00,637.05,637.29,636.92,637.10,153.43K
20-08-2025 14:45:00,636.74,637.15,636.69,637.05,118.90K
20-08-2025 14:42:00,636.65,636.85,636.65,636.74,85.39K
20-08-2025 14:39:00,636.42,636.84,636.36,636.65,134.00K
20-08-2025 14:36:00,636.07,636.60,636.06,636.41,157.90K
20-08-2025 14:33:00,635.82,636.32,635.75,636.04,141.94K
20-08-2025 14:30:00,635.83,636.14,635.78,635.83,99.85K
20-08-2025 14:27:00,636.05,636.05,635.71,635.83,109.14K
20-08-2025 14:24:00,635.91,636.11,635.67,636.04,124.19K
20-08-2025 14:21:00,635.68,635.96,635.21,635.93,169.38K
20-08-2025 14:18:00,635.97,636.01,635.52,635.69,178.69K
20-08-2025 14:15:00,636.00,636.07,635.68,635.99,93.01K
20-08-2025 14:12:00,635.93,636.11,635.66,636.01,123.62K
20-08-2025 14:09:00,636.18,636.51,635.91,635.91,136.13K
20-08-2025 14:06:00,635.91,636.29,635.79,636.20,193.95K
20-08-2025 14:03:00,636.10,636.54,635.74,635.92,276.79K
20-08-2025 14:00:00,637.20,637.33,635.99,636.10,343.94K
20-08-2025 13:57:00,637.19,637.25,637.02,637.20,74.84K
20-08-2025 13:54:00,637.64,637.66,637.12,637.18,78.88K
20-08-2025 13:51:00,637.62,637.73,637.31,637.65,56.90K
20-08-2025 13:48:00,637.85,637.96,637.38,637.54,84.71K
20-08-2025 13:45:00,637.63,637.93,637.59,637.86,88.19K
20-08-2025 13:42:00,637.51,637.65,637.40,637.61,58.55K
20-08-2025 13:39:00,637.37,637.56,637.34,637.50,63.44K
20-08-2025 13:36:00,637.52,637.58,637.20,637.37,97.77K
20-08-2025 13:33:00,637.31,637.57,637.19,637.50,93.84K
20-08-2025 13:30:00,636.56,637.29,636.51,637.29,96.83K
20-08-2025 13:27:00,636.44,636.65,636.29,636.56,79.88K
20-08-2025 13:24:00,636.53,636.68,636.36,636.47,57.17K
20-08-2025 13:21:00,637.11,637.21,636.50,636.52,62.61K
20-08-2025 13:18:00,636.32,637.18,636.32,637.11,76.22K
20-08-2025 13:15:00,636.50,636.95,636.28,636.29,55.84K
20-08-2025 13:12:00,637.00,637.03,636.45,636.47,64.36K
20-08-2025 13:09:00,637.11,637.12,636.84,636.99,74.89K
20-08-2025 13:06:00,636.66,637.13,636.42,637.13,68.60K
20-08-2025 13:03:00,636.74,636.95,636.53,636.66,83.57K
20-08-2025 13:00:00,636.31,636.76,636.13,636.74,103.31K
20-08-2025 12:57:00,636.19,636.33,635.93,636.32,114.17K
20-08-2025 12:54:00,636.51,636.67,636.17,636.17,87.52K
20-08-2025 12:51:00,636.52,636.85,636.30,636.52,63.62K
20-08-2025 12:48:00,636.93,636.99,636.46,636.52,91.11K
20-08-2025 12:45:00,637.01,637.14,636.88,636.95,64.14K
20-08-2025 12:42:00,636.62,637.12,636.46,637.01,106.51K
20-08-2025 12:39:00,636.79,637.01,636.55,636.60,74.67K
20-08-2025 12:36:00,637.05,637.15,636.60,636.80,86.62K
20-08-2025 12:33:00,637.00,637.13,636.83,637.05,90.25K
20-08-2025 12:30:00,637.42,637.45,636.96,636.99,167.92K
20-08-2025 12:27:00,637.34,637.48,637.18,637.42,176.07K
20-08-2025 12:24:00,637.02,637.36,636.95,637.35,108.84K
20-08-2025 12:21:00,637.09,637.09,636.77,637.03,167.37K
20-08-2025 12:18:00,636.77,637.11,636.56,637.10,174.88K
20-08-2025 12:15:00,636.33,636.78,636.29,636.78,109.09K
20-08-2025 12:12:00,636.18,636.36,635.92,636.32,84.08K
20-08-2025 12:09:00,635.69,636.20,635.56,636.18,92.11K
20-08-2025 12:06:00,635.53,635.74,635.38,635.71,90.66K
20-08-2025 12:03:00,635.67,635.88,635.42,635.52,95.39K
20-08-2025 12:00:00,635.13,635.77,635.08,635.70,158.24K
20-08-2025 11:57:00,634.84,635.18,634.82,635.16,93.85K
20-08-2025 11:54:00,634.98,635.32,634.73,634.82,143.96K
20-08-2025 11:51:00,635.79,635.79,634.94,634.95,155.55K
20-08-2025 11:48:00,636.31,636.36,635.71,635.78,184.18K
20-08-2025 11:45:00,636.29,636.50,636.15,636.32,103.38K
20-08-2025 11:42:00,636.26,636.82,636.19,636.27,124.80K
20-08-2025 11:39:00,636.68,636.68,636.16,636.26,105.64K
20-08-2025 11:36:00,636.50,636.89,636.25,636.67,126.28K
20-08-2025 11:33:00,636.60,636.84,636.49,636.49,155.04K
20-08-2025 11:30:00,636.35,636.68,636.09,636.59,197.37K
20-08-2025 11:27:00,636.28,636.43,636.23,636.36,191.93K
20-08-2025 11:24:00,636.03,636.36,635.89,636.25,246.26K
20-08-2025 11:21:00,635.76,636.08,635.63,636.00,167.22K
20-08-2025 11:18:00,635.33,635.84,635.33,635.76,206.29K
20-08-2025 11:15:00,634.83,635.38,634.82,635.33,184.65K
20-08-2025 11:12:00,634.67,634.90,634.51,634.83,160.24K
20-08-2025 11:09:00,634.52,634.73,634.38,634.66,163.58K
20-08-2025 11:06:00,633.93,634.55,633.78,634.52,196.80K
20-08-2025 11:03:00,633.42,634.01,633.41,633.94,161.02K
20-08-2025 11:00:00,633.38,633.74,633.18,633.42,225.34K
20-08-2025 10:57:00,633.20,633.45,632.96,633.39,216.33K
20-08-2025 10:54:00,632.99,633.45,632.98,633.23,163.40K
20-08-2025 10:51:00,633.34,633.44,632.96,632.96,182.83K
20-08-2025 10:48:00,633.70,633.84,633.24,633.26,164.42K
20-08-2025 10:45:00,633.53,633.84,633.05,633.71,221.62K
20-08-2025 10:42:00,633.71,633.79,633.42,633.55,139.44K
20-08-2025 10:39:00,634.28,634.29,633.40,633.72,160.80K
20-08-2025 10:36:00,634.01,634.42,633.83,634.29,147.10K
20-08-2025 10:33:00,633.85,634.14,633.74,634.00,180.93K
20-08-2025 10:30:00,633.92,634.16,633.59,633.86,225.74K
20-08-2025 10:27:00,634.79,634.89,633.88,633.92,227.79K
20-08-2025 10:24:00,635.04,635.14,634.72,634.78,145.68K
20-08-2025 10:21:00,634.77,635.22,634.66,635.04,214.46K
20-08-2025 10:18:00,634.38,634.93,633.97,634.80,250.23K
20-08-2025 10:15:00,634.45,634.52,633.67,634.39,310.87K
20-08-2025 10:12:00,634.58,634.79,634.25,634.46,274.49K
20-08-2025 10:09:00,634.38,634.83,634.19,634.60,399.78K
20-08-2025 10:06:00,635.13,635.25,634.37,634.37,332.90K
20-08-2025 10:03:00,636.13,636.29,635.01,635.15,267.40K
20-08-2025 10:00:00,635.39,636.24,635.29,636.13,474.83K
20-08-2025 09:57:00,635.40,635.82,635.14,635.38,373.90K
20-08-2025 09:54:00,635.85,635.97,634.96,635.41,666.01K
20-08-2025 09:51:00,637.08,637.08,635.69,635.85,608.27K
20-08-2025 09:48:00,637.62,637.85,636.94,637.08,391.06K
20-08-2025 09:45:00,638.17,638.21,637.51,637.63,403.73K
20-08-2025 09:42:00,638.29,638.87,638.11,638.16,399.72K
20-08-2025 09:39:00,638.96,638.97,638.15,638.29,214.14K
20-08-2025 09:36:00,638.78,639.04,638.65,638.95,198.48K
20-08-2025 09:33:00,638.57,639.09,638.40,638.78,384.66K
20-08-2025 09:30:00,639.39,639.66,638.57,638.58,429.71K
19-08-2025 15:57:00,639.28,639.91,639.24,639.77,1.19M
19-08-2025 15:54:00,638.90,639.29,638.72,639.29,357.25K
19-08-2025 15:51:00,639.03,639.14,638.86,638.92,184.90K
19-08-2025 15:48:00,639.21,639.26,638.79,639.03,281.88K
19-08-2025 15:45:00,639.42,639.43,639.19,639.20,246.08K
19-08-2025 15:42:00,639.22,639.42,639.18,639.42,129.77K
19-08-2025 15:39:00,639.21,639.33,639.19,639.21,118.89K
19-08-2025 15:36:00,639.36,639.38,639.18,639.21,152.69K
19-08-2025 15:33:00,639.43,639.43,639.24,639.36,116.81K
19-08-2025 15:30:00,639.17,639.46,639.16,639.43,172.88K
19-08-2025 15:27:00,639.10,639.25,639.09,639.21,141.30K
19-08-2025 15:24:00,639.13,639.25,639.06,639.10,161.52K
19-08-2025 15:21:00,638.83,639.15,638.82,639.14,225.19K
19-08-2025 15:18:00,638.64,638.89,638.64,638.83,216.68K
19-08-2025 15:15:00,638.74,638.78,638.60,638.64,130.53K
19-08-2025 15:12:00,638.84,638.92,638.68,638.74,92.69K
19-08-2025 15:09:00,638.94,638.94,638.68,638.86,125.69K
19-08-2025 15:06:00,638.79,638.94,638.64,638.93,231.37K
19-08-2025 15:03:00,638.76,638.89,638.60,638.81,122.14K
19-08-2025 15:00:00,639.12,639.12,638.48,638.74,186.95K
19-08-2025 14:57:00,639.09,639.28,639.08,639.10,139.05K
19-08-2025 14:54:00,639.12,639.21,638.99,639.09,77.87K
19-08-2025 14:51:00,638.76,639.13,638.71,639.12,86.76K
19-08-2025 14:48:00,638.88,638.93,638.74,638.75,128.11K
19-08-2025 14:45:00,638.91,638.99,638.76,638.87,86.20K
19-08-2025 14:42:00,639.01,639.11,638.66,638.91,92.52K
19-08-2025 14:39:00,638.83,639.07,638.80,639.01,75.51K
19-08-2025 14:36:00,638.92,638.96,638.72,638.82,109.28K
19-08-2025 14:33:00,639.15,639.15,638.83,638.89,92.16K
19-08-2025 14:30:00,639.09,639.20,639.00,639.15,86.72K
19-08-2025 14:27:00,639.14,639.15,638.93,639.11,72.55K
19-08-2025 14:24:00,639.09,639.31,639.04,639.14,70.73K
19-08-2025 14:21:00,638.91,639.16,638.91,639.07,84.37K
19-08-2025 14:18:00,639.07,639.21,638.92,638.92,74.72K
19-08-2025 14:15:00,639.16,639.31,639.04,639.06,88.56K
19-08-2025 14:12:00,639.43,639.48,639.17,639.18,146.62K
19-08-2025 14:09:00,639.58,639.76,639.41,639.44,90.27K
19-08-2025 14:06:00,639.20,639.61,639.12,639.58,114.50K
19-08-2025 14:03:00,639.48,639.51,638.82,639.21,149.76K
19-08-2025 14:00:00,639.82,639.87,639.42,639.42,89.82K
19-08-2025 13:57:00,639.85,640.03,639.80,639.83,70.78K
19-08-2025 13:54:00,639.75,639.86,639.71,639.85,55.29K
19-08-2025 13:51:00,639.83,639.99,639.67,639.80,50.13K
19-08-2025 13:48:00,639.84,639.93,639.75,639.84,42.25K
19-08-2025 13:45:00,639.94,640.02,639.63,639.82,100.42K
19-08-2025 13:42:00,639.97,640.08,639.90,639.95,59.28K
19-08-2025 13:39:00,640.06,640.09,639.87,639.96,94.63K
19-08-2025 13:36:00,639.89,640.11,639.88,640.06,80.86K
19-08-2025 13:33:00,639.80,639.91,639.76,639.88,58.43K
19-08-2025 13:30:00,639.71,639.91,639.65,639.81,89.78K
19-08-2025 13:27:00,639.63,639.86,639.57,639.74,103.64K
19-08-2025 13:24:00,639.56,639.68,639.47,639.64,85.49K
19-08-2025 13:21:00,639.27,639.62,639.25,639.57,119.01K
19-08-2025 13:18:00,639.27,639.38,639.05,639.27,104.39K
19-08-2025 13:15:00,639.55,639.58,639.12,639.28,143.08K
19-08-2025 13:12:00,638.91,639.55,638.91,639.53,166.21K
19-08-2025 13:09:00,639.05,639.13,638.86,638.90,136.33K
19-08-2025 13:06:00,639.09,639.20,638.80,639.05,225.71K
19-08-2025 13:03:00,639.56,639.57,638.98,639.08,77.32K
19-08-2025 13:00:00,639.70,639.76,639.29,639.56,129.94K
19-08-2025 12:57:00,639.60,639.72,639.47,639.67,73.14K
19-08-2025 12:54:00,639.94,639.94,639.46,639.57,71.17K
19-08-2025 12:51:00,639.76,640.04,639.68,639.95,84.51K
19-08-2025 12:48:00,639.73,639.91,639.52,639.78,161.60K
19-08-2025 12:45:00,639.76,639.81,639.34,639.72,209.53K
19-08-2025 12:42:00,639.70,639.92,639.60,639.79,195.49K
19-08-2025 12:39:00,640.35,640.36,639.66,639.69,242.36K
19-08-2025 12:36:00,640.58,640.58,640.25,640.35,68.53K
19-08-2025 12:33:00,640.24,640.63,640.15,640.59,131.25K
19-08-2025 12:30:00,640.36,640.50,640.15,640.25,83.61K
19-08-2025 12:27:00,640.49,640.62,640.27,640.35,62.01K
19-08-2025 12:24:00,640.76,640.77,640.40,640.50,60.03K
19-08-2025 12:21:00,640.54,640.87,640.50,640.77,51.31K
19-08-2025 12:18:00,640.57,640.74,640.45,640.52,85.97K
19-08-2025 12:15:00,640.28,640.65,640.25,640.57,96.20K
19-08-2025 12:12:00,640.42,640.49,640.18,640.22,190.16K
19-08-2025 12:09:00,640.51,640.54,640.31,640.42,104.13K
19-08-2025 12:06:00,640.60,640.81,640.35,640.51,74.63K
19-08-2025 12:03:00,640.98,641.03,640.58,640.59,54.47K
19-08-2025 12:00:00,640.73,641.10,640.73,641.00,115.83K
19-08-2025 11:57:00,640.88,640.95,640.62,640.76,96.76K
19-08-2025 11:54:00,640.78,640.94,640.73,640.89,102.72K
19-08-2025 11:51:00,640.87,641.05,640.69,640.77,139.49K
19-08-2025 11:48:00,641.06,641.31,640.84,640.86,113.61K
19-08-2025 11:45:00,641.34,641.42,641.04,641.05,73.47K
19-08-2025 11:42:00,641.20,641.51,641.13,641.32,90.36K
19-08-2025 11:39:00,641.38,641.49,641.11,641.18,195.83K
19-08-2025 11:36:00,641.61,641.63,641.26,641.38,85.79K
19-08-2025 11:33:00,641.75,641.91,641.59,641.62,58.35K
19-08-2025 11:30:00,641.61,641.85,641.53,641.75,69.84K
19-08-2025 11:27:00,641.44,641.69,641.40,641.61,68.39K
19-08-2025 11:24:00,641.17,641.53,641.07,641.43,97.07K
19-08-2025 11:21:00,641.48,641.54,641.16,641.17,95.32K
19-08-2025 11:18:00,641.50,641.64,641.43,641.48,71.26K
19-08-2025 11:15:00,641.42,641.62,641.22,641.50,138.47K
19-08-2025 11:12:00,641.16,641.56,640.88,641.43,129.21K
19-08-2025 11:09:00,641.27,641.43,640.99,641.15,143.31K
19-08-2025 11:06:00,641.28,641.48,641.02,641.27,154.28K
19-08-2025 11:03:00,641.00,641.39,640.95,641.25,227.01K
19-08-2025 11:00:00,641.21,641.35,640.47,641.00,379.12K
19-08-2025 10:57:00,642.19,642.20,641.21,641.22,176.97K
19-08-2025 10:54:00,641.95,642.30,641.95,642.20,144.53K
19-08-2025 10:51:00,641.73,642.13,641.73,642.00,180.44K
19-08-2025 10:48:00,642.21,642.29,641.65,641.75,321.00K
19-08-2025 10:45:00,642.29,642.29,641.99,642.24,230.96K
19-08-2025 10:42:00,642.54,642.55,641.91,642.28,284.92K
19-08-2025 10:39:00,642.77,642.88,642.53,642.54,153.29K
19-08-2025 10:36:00,643.10,643.13,642.70,642.77,160.89K
19-08-2025 10:33:00,643.30,643.54,643.07,643.09,187.07K
19-08-2025 10:30:00,643.04,643.46,642.78,643.32,198.63K
19-08-2025 10:27:00,643.60,643.69,642.82,643.03,325.41K
19-08-2025 10:24:00,643.68,643.88,643.50,643.59,90.76K
19-08-2025 10:21:00,643.83,643.93,643.64,643.68,86.12K
19-08-2025 10:18:00,643.72,643.91,643.67,643.85,106.02K
19-08-2025 10:15:00,643.78,643.86,643.50,643.71,141.38K
19-08-2025 10:12:00,643.93,644.00,643.59,643.78,96.55K
19-08-2025 10:09:00,643.77,644.10,643.77,643.92,76.23K
19-08-2025 10:06:00,643.96,644.08,643.71,643.76,192.79K
19-08-2025 10:03:00,643.28,644.11,643.28,643.97,286.18K
19-08-2025 10:00:00,642.86,643.40,642.86,643.31,122.47K
19-08-2025 09:57:00,643.08,643.16,642.83,642.87,109.35K
19-08-2025 09:54:00,643.12,643.21,642.89,643.11,146.99K
19-08-2025 09:51:00,642.44,643.13,642.40,643.13,162.99K
19-08-2025 09:48:00,642.38,642.75,642.33,642.44,163.88K
19-08-2025 09:45:00,642.84,642.84,642.33,642.39,197.18K
19-08-2025 09:42:00,643.25,643.43,642.83,642.83,273.44K
19-08-2025 09:39:00,642.71,643.24,642.53,643.24,238.44K
19-08-2025 09:36:00,642.11,642.75,642.11,642.73,187.39K
19-08-2025 09:33:00,642.17,642.36,641.99,642.13,315.83K
19-08-2025 09:30:00,643.12,643.26,642.09,642.21,304.00K
18-08-2025 15:57:00,643.74,643.75,643.16,643.29,494.03K
18-08-2025 15:54:00,643.51,643.88,643.46,643.73,351.71K
18-08-2025 15:51:00,643.37,643.51,643.31,643.51,218.91K
18-08-2025 15:48:00,643.70,643.71,643.35,643.37,246.10K
18-08-2025 15:45:00,643.45,643.72,643.45,643.71,191.23K
18-08-2025 15:42:00,643.38,643.48,643.27,643.46,117.24K
18-08-2025 15:39:00,643.38,643.47,643.30,643.38,106.77K
18-08-2025 15:36:00,643.43,643.59,643.33,643.39,181.81K
18-08-2025 15:33:00,643.18,643.43,643.17,643.43,129.37K
18-08-2025 15:30:00,643.25,643.26,643.14,643.18,73.70K
18-08-2025 15:27:00,643.21,643.32,643.18,643.25,80.83K
18-08-2025 15:24:00,643.36,643.36,643.15,643.22,61.65K
18-08-2025 15:21:00,643.33,643.36,643.22,643.36,52.84K
18-08-2025 15:18:00,643.24,643.40,643.22,643.34,97.06K
18-08-2025 15:15:00,643.17,643.42,643.06,643.24,149.39K
18-08-2025 15:12:00,643.29,643.29,643.12,643.18,82.18K
18-08-2025 15:09:00,643.54,643.54,643.24,643.30,109.80K
18-08-2025 15:06:00,643.38,643.56,643.34,643.53,70.82K
18-08-2025 15:03:00,643.36,643.53,643.36,643.40,82.64K
18-08-2025 15:00:00,643.43,643.47,643.30,643.36,118.70K
18-08-2025 14:57:00,643.49,643.56,643.37,643.43,100.80K
18-08-2025 14:54:00,643.43,643.55,643.37,643.50,151.84K
18-08-2025 14:51:00,643.25,643.50,643.22,643.45,96.97K
18-08-2025 14:48:00,643.16,643.33,643.07,643.25,78.56K
18-08-2025 14:45:00,643.12,643.24,643.03,643.16,118.14K
18-08-2025 14:42:00,642.80,643.17,642.78,643.12,132.91K
18-08-2025 14:39:00,642.97,642.97,642.78,642.80,45.09K
18-08-2025 14:36:00,642.94,643.10,642.93,642.94,97.84K
18-08-2025 14:33:00,642.99,643.00,642.90,642.95,75.89K
18-08-2025 14:30:00,642.75,643.06,642.75,642.99,83.55K
18-08-2025 14:27:00,642.89,642.90,642.64,642.76,62.55K
18-08-2025 14:24:00,642.81,642.96,642.77,642.89,43.34K
18-08-2025 14:21:00,642.62,642.84,642.56,642.80,74.92K
18-08-2025 14:18:00,642.68,642.70,642.44,642.61,81.24K
18-08-2025 14:15:00,642.71,642.77,642.65,642.68,60.53K
18-08-2025 14:12:00,642.95,642.95,642.67,642.72,70.22K
18-08-2025 14:09:00,642.81,643.01,642.81,642.96,58.69K
18-08-2025 14:06:00,642.71,642.85,642.69,642.83,61.99K
18-08-2025 14:03:00,642.68,642.77,642.58,642.72,64.41K
18-08-2025 14:00:00,642.79,642.79,642.50,642.67,67.68K
18-08-2025 13:57:00,642.80,642.91,642.76,642.79,64.99K
18-08-2025 13:54:00,642.84,642.87,642.70,642.79,37.78K
18-08-2025 13:51:00,642.70,642.86,642.65,642.83,46.71K
18-08-2025 13:48:00,642.80,642.89,642.68,642.69,48.93K
18-08-2025 13:45:00,642.90,642.91,642.73,642.80,41.28K
18-08-2025 13:42:00,642.76,642.93,642.71,642.90,74.09K
18-08-2025 13:39:00,643.08,643.09,642.75,642.79,112.14K
18-08-2025 13:36:00,643.18,643.25,643.01,643.08,73.72K
18-08-2025 13:33:00,643.76,643.76,643.16,643.16,106.10K
18-08-2025 13:30:00,643.16,643.82,643.16,643.75,178.28K
18-08-2025 13:27:00,643.11,643.20,643.07,643.17,28.01K
18-08-2025 13:24:00,642.96,643.19,642.86,643.11,90.29K
